filename,Rice_or_chips,Diet,Cuisine_org,Cuisine,Dish_name,Home_or_restaurant,Ingredients,Healthiness_rating,Healthiness_rating_int,Likeness,Likeness_int,Benchmark_A
001490.jpg,Rice,vegan,indian,indian,dal_rice,home,"tomato,onion,olive_oil,cummin_seed,pusle,salt,turmeric,mix_spices",very_healthy,5.0,like,4.0,Train
001492.jpg,Rice,vegetarian,indian,indian,turmeric_rice_and_grilled_halloumi,home,"rice,peas,green_beans,carrot,spices,halloumi,onion",very_healthy,5.0,like,4.0,Train
001496.jpg,Rice,non_vegetarian,indian,indian,chicken_biriyani,home,"chicken,rice,whole_spices,curd,mint,curd,ginger,garlic,ghee",neutral,3.0,neutral,3.0,Train
001497.jpg,Chips,vegan,portuguese,portuguese,spiced_chickpea_pitta_with_chips_and_garlic_bread,nandos,"chickpea_and_spinach_patty,cumin,coriander,turmeric,pitta_bread,houmous,rainbow_slaw,red_pepper_chutney,pickled_red_onions,chips,garlic_bread",neutral,3.0,like,4.0,Train
001500.jpg,Chips,non_vegetarian,american,american,loaded_chicken_fries,oowee_diner,"chicken,potatos,spring_onion,cheese_sauce",very_unhealthy,1.0,dislike,2.0,Train
001503.jpg,Rice,vegetarian,indian,indian,curd_potato_curry,home,"potato,curd,rapeseed_oil,onion,rice,chilli_powder,turmeric_powder,coriander_powder,garam_masala,coriander,salt",healthy,4.0,neutral,3.0,Train
001510.jpg,Rice,non_vegetarian,italian,italian,red_sauce_chicken_pasta,home,"chicken,pasta,tomato,garlic_colves,basil,parsley,salt,olive_oil,red_chilli_powder,water,black_pepper",healthy,4.0,like,4.0,Test
001512.jpg,Rice,non_vegetarian,south_asian,south_asian,rice_with_green_vegetables_and_chicken,home,"rice,onion,vegetable_oil,salt,vitamins",very_healthy,5.0,strongly_like,5.0,Train
001526.jpg,Rice,vegetarian,indian,indian,black_gram_lentils_and_rice,home,"water,black_gram_lentils,cumin,garlic,onion,ginger,salt,turmeric,red_chilli_powder,garam_masala,green_chilli",very_healthy,5.0,strongly_like,5.0,Train
001531.jpg,Rice,vegetarian,indian,indian,yellow_fried_rice,home,"rice,salt,pepper,spices,tomatoes",healthy,4.0,like,4.0,Train
001536.jpg,Chips,non_vegetarian,french,french,steak_and_frites,flat_iron,"beef_steak,potatos,garlic,thyme",neutral,3.0,strongly_like,5.0,Train
001546.jpg,Rice,vegan,indian,indian,puliogare,home,"rice,oil,tamarind,curry_leaves,peanuts,urad_dal,bengal_gram,puliogare_mix,salt",very_healthy,5.0,strongly_like,5.0,Train
001556.jpg,Rice,vegan,indian,indian,tamarind_rice,home,"rice,dried_chili,coriander_seeds,black_pepper,sesame_seeds,chana_dal,asafoetida,peanuts,tamarind,urad_dal,oil,mustard_seeds,turmeric",very_healthy,5.0,like,4.0,Train
001559.jpg,Rice,vegetarian,indian,indian,rajma_and_rice,home,"kidney_beans,spices,salt,rice",neutral,3.0,like,4.0,Train
001568.jpg,Rice,vegetarian,indian,indian,rice_and_veg_dal,home,"rice,dal,vegetables",healthy,4.0,neutral,3.0,Train
001576.jpg,Rice,non_vegetarian,japanese,japanese,salmon_maki,mehak,"boiled_rice,salmon,seaweed,cucumber,sweet_corn,sugar,spirit_vinegar,rice_vinegar,salt,demerara_sugar",healthy,4.0,like,4.0,Test
001582.jpg,Rice,non_vegetarian,indian,indian,rice_biryani,home,"rice,chicken,paneer,garlic,ginger,olive_oil_&_spices",neutral,3.0,strongly_like,5.0,Train
001588.jpg,Chips,non_vegetarian,british,british,chicken_burger_and_chips,chicken_shop,"chicken_fillet,lettuce,spicy_shake,samurai_sauce,spicy_slaw,chips",very_unhealthy,1.0,like,4.0,Train
001591.jpg,Chips,non_vegetarian,american,american,chicken_wings_with_fries_and_garlic_mayonaise,restaurant,"chicken_wings,baking_powder,salt,black_pepper,potatoes,sunflower_oil,mayonaise,garlic,lemon_juice,olive_oil",very_unhealthy,1.0,neutral,3.0,Test
001592.jpg,Rice,vegetarian,usa,american,boiled_potatoes,home,"pickles,onion,rice,",neutral,3.0,neutral,3.0,Train
001593.jpg,Rice,vegetarian,indian,indian,kidney_beans_curry_with_rice_and_chapati,home,"kidney_beans_(rajma),onions,tomatoes,ginger,garlic,cooking_oil,cumin_seeds,coriander_powder,cumin_powder,turmeric_powder,red_chili_powder,garam_masala,salt,water",very_healthy,5.0,strongly_like,5.0,Train
001600.jpg,Rice,non_vegetarian,persian,persian,fish_and_rice,home,"salmon_fish,rice",very_healthy,5.0,strongly_like,5.0,Train
001604.jpg,Rice,vegetarian,indian,indian,dal_rice,home,"pigeon_pea,spices,salt,oil,rice,cumin",neutral,3.0,like,4.0,Train
001607.jpg,Chips,non_vegetarian,american,american,beef_burger_meal,restaurant,"chips,burger,chicken_nugget",unhealthy,2.0,like,4.0,Test
001619.jpg,Chips,vegetarian,french,french,paprika_fries,resturant,"potato,chili_powder,paprika_powder,cornflower,vegetable_oil",very_unhealthy,1.0,strongly_like,5.0,Train
001622.jpg,Chips,non_vegetarian,american,american,fried_chicken_with_fries,kfc,"chicken,potatoes",healthy,4.0,like,4.0,Train
001623.jpg,Rice,vegan,korean,korean,rice,restaurant,"rice,sesame_seeds,vinegar",healthy,4.0,like,4.0,Test
001624.jpg,Rice,vegetarian,north_indian,north_indian,buttered_rice_with_chickpea_gravy,home,"rice,ghee,salt,chickpeas,tomato,onion,channa_masala,",very_healthy,5.0,dislike,2.0,Test
001631.jpg,Rice,non_vegetarian,south_asian,south_asian,"rice,egg_and_potato",home,"rice,vegetable_oil,egg,small_potatoes",very_healthy,5.0,strongly_like,5.0,Train
001635.jpg,Rice,vegetarian,japanese,japanese,salmon_sushi,home,"salmon,rice,nori,cucumber,carrot,avocado",very_healthy,5.0,neutral,3.0,Train
001639.jpg,Rice,vegetarian,pakistani,pakistani,kadi_chawal,home,"gram_flour,onions,garlic,ginger,tomato,green_chilli,_red_chilli,_black_pepper,_turmeric,salt,yoghurt,water,vegetable_oil,coriander,cinnamon,",very_healthy,5.0,like,4.0,Train
001644.jpg,Rice,vegetarian,indian,indian,dal_makhani_served_with_basmati_rice,home,"1_cup_whole_black_lentils_(urad_dal),1/4_cup_kidney_beans_(rajma),4_cups_water_(for_cooking_lentils_and_kidney_beans),1/2_teaspoon_salt,1/2_teaspoon_turmeric_powder,2_tablespoons_butter,1_large_onion,_finely_chopped,2-3_cloves_garlic,_minced,1-inch_piece_of_ginger,_grated,2-3_green_chilies,_slit,2_large_tomatoes,_pureed,1_teaspoon_red_chili_powder,1/2_teaspoon_turmeric_powder,1_teaspoon_ground_coriander,1_teaspoon_garam_masala,1/4_cup_fresh_cream,salt_to_taste,fresh_coriander_leaves_for_garnish,1_cup_basmati_rice,",very_healthy,5.0,strongly_like,5.0,Train
001645.jpg,Chips,non_vegetarian,british,british,fried_chicken_and_chips,chicken_shop,"chicken_fillets,chips",very_unhealthy,1.0,like,4.0,Train
001647.jpg,Rice,non_vegetarian,chinese,chinese,egg_fried_rice,home,"egg,white_rice,salt,black_pepper",healthy,4.0,like,4.0,Train
001648.jpg,Rice,vegetarian,indian,indian,petite_yellow_lentils_and_rice,home,"water,cumin,garlic,ginger,onion,red_chilli_powder,turmeric,salt,petite_yellow_lentils",very_healthy,5.0,strongly_like,5.0,Test
001652.jpg,Rice,non_vegetarian,indian,indian,besan_eggs_and_rice,home,"boiled_eggs,chickpea_flour,turmeric_powder,rice",healthy,4.0,neutral,3.0,Train
001654.jpg,Rice,vegetarian,indian,indian,rice_&_red_kidney_beans,home,"rice,red_kidney_beans,salt,spices",healthy,4.0,like,4.0,Train
001656.jpg,Rice,vegetarian,indian,indian,kidney_beans_and_rice,home,"kidney_beans,tomatoes,onion,garlic,spices,rice",very_healthy,5.0,strongly_like,5.0,Test
001662.jpg,Rice,non_vegetarian,indian,indian,rice_with_chicken_masala,restaurant,"chicken,rice,ginger,garlic,onion,black_pepper,cocunut,indian_spices",healthy,4.0,like,4.0,Train
001664.jpg,Chips,vegetarian,belgian,belgian,french_fries,home,"potato,oil,ketchup,salt",neutral,3.0,like,4.0,Train
001666.jpg,Rice,non_vegetarian,indian,indian,"rice_with_lentile_curry,potato_fry,egg_omelet_and_boiled_vegetables",home,"rice,dal,egg,potato,green_chilli,carrots,beens,chilli_powder,turmeric_powder,corriander_powder_and_oil",healthy,4.0,strongly_like,5.0,Train
001671.jpg,Rice,vegetarian,chinese,chinese,mushroom_fried_rice,home,"mushroom,rice,spices,oil,onion",healthy,4.0,like,4.0,Train
001672.jpg,Chips,non_vegetarian,american,american,lamb_burger_and_fries,restaurant,"lamb,brioche_bun,lettuce,mayo,onion,tomato,fries",neutral,3.0,neutral,3.0,Test
001677.jpg,Chips,vegetarian,middle_eastern,middle_eastern,chickpea_pita,restaurant,"greek_yogurt,tahini,garlic,lemon:,pita_bread,olive_oil,chickpeas,cumin_powder,salt,black_pepper,green_onion,pine_nuts",neutral,3.0,strongly_dislike,1.0,Test
001678.jpg,Rice,vegetarian,south_indain,south_indian,puliyogare,home,"rice,kokum,tamarind",healthy,4.0,like,4.0,Train
001682.jpg,Rice,vegetarian,indian,indian,rice_with_dal_makhani,home,"black_lentils,kidney_beans,rice,tomato,spices",neutral,3.0,strongly_like,5.0,Test
001697.jpg,Rice,vegetarian,indian,indian,seasoned_rice_with_paneer,ymca_indian_restaurant,"rice,peas,paneer,onion,garlic_sauce",healthy,4.0,like,4.0,Train
001698.jpg,Rice,vegetarian,indian,indian,beaten_rice,home,"vegetable_oil,mustard_seeds,cumin_seeds,flattened_rice,onion,green_chilly,mustard_seeds,cumin_seeds,turmeric_powder,peanuts__salt",healthy,4.0,strongly_like,5.0,Test
001706.jpg,Rice,non_vegetarian,portuguese,portuguese,1/2_chicken_with_spicy_rice_and_creamy_mash,home,"chicken,rice,potato,chili_powder",healthy,4.0,like,4.0,Train
001708.jpg,Rice,non_vegetarian,japanese,japanese,eel_rice_bowl,unagiya,"grilled_eel,rice,soy_sauce,mirin,sugar,sake",healthy,4.0,strongly_like,5.0,Train
001720.jpg,Rice,non_vegetarian,persian,persian,lentil_rice,home,"lentil,white_rice,minced_beef,tomato,onion,dates",healthy,4.0,like,4.0,Train
001722.jpg,Chips,non_vegetarian,american,american,chicken_fillet_burger_and_chips,lakers,"seeded_bun,chicken_fillet,lettuce,mayoniaise,cheese,potato,vegetable_oil",unhealthy,2.0,strongly_like,5.0,Test
001723.jpg,Rice,non_vegetarian,hyderabadi_indian,hyderabadi_indian,rice_and_potato_curry_with_tomato_curry_and_meat_curry,home,"cow_trotters,curry_sauce,bread_buns",healthy,4.0,like,4.0,Train
001727.jpg,Rice,non_vegetarian,indo-chinese,indo_chinese,schezwan_chicken_fried_rice,home,"cooked_basmati_rice,sliced_boneless_chicken,finely_chopped_carrots,cabbage,minced_garlic,green_chilies,soy_sauce,schezwan_sauce,tomato_ketchup,black_pepper_powder,green_onions,oil",unhealthy,2.0,like,4.0,Train
001730.jpg,Rice,non_vegetarian,indian,indian,hydrabadi_haleem,home,"rice,lentils,oats,salt,olive_oil,butter,saffron_&_mutton",healthy,4.0,strongly_like,5.0,Train
001732.jpg,Rice,non_vegetarian,indonesian,indonesian,fried_rice_with_mandazis,home,"cooked_mandazi,rice,salt,water,tomato,onions,olive_oil,",healthy,4.0,strongly_like,5.0,Train
001745.jpg,Rice,vegan,south_indian,south_indian,rice_tossed_in_mixed_lentil_powder,home,"rice,split_pigeon_peas,chickpeas,green_gram,garlic,black_gram,cumin,roasted_gram,dry_red_chilli,salt,oil",very_healthy,5.0,neutral,3.0,Train
001746.jpg,Rice,vegetarian,indian,indian,red_lentils_finished_with_a_tempering_and_rice,home,"ingredients:
1_cup_yellow_split_lentils_(moong_dal_or_toor_dal),washed_and_drained
4_cups_water_(for_pressure_cooking)_or_more_for_desired_consistency
1_onion,finely_chopped
2_tomatoes,finely_chopped
2-3_cloves_of_garlic,minced
1-inch_piece_of_ginger,grated
2_green_chilies,slit_lengthwise_(adjust_to_your_spice_preference)
1_teaspoon_turmeric_powder
1_teaspoon_cumin_seeds
1_teaspoon_mustard_seeds
1-2_dried_red_chilies_(optional)
1/2_teaspoon_asafoetida_(hing)_(optional)
1_teaspoon_red_chili_powder_(adjust_to_taste)
1_teaspoon_coriander_powder
salt_to_taste
2_tablespoons_ghee_or_oil
fresh_coriander_leaves_for_garnish

for_the_rice:
1_cup_long-grain_rice_(basmati_or_any_variety_you_prefer)
2_cups_water",healthy,4.0,like,4.0,Test
001762.jpg,Rice,non_vegetarian,indian,indian,"rice,fish_gravy_and_egg_omlete",home,"rice,sunflower_oil,egg,fish,onion,tomato,curry_powder,salt,curry_leaves",very_healthy,5.0,like,4.0,Test
001763.jpg,Chips,non_vegetarian,portuguese,portuguese,boneless_thighs,nandos,"chicken,garlic_bread,chips",very_unhealthy,1.0,strongly_like,5.0,Train
001768.jpg,Rice,non_vegetarian,chinese,chinese,chilli_chicken_and_rice,home,"chicken,soya_sauce,chilli_sauce,ground_black_pepper,cornflour,plain_flour,salt,water,sunflower_oil,red_chilli_powder,vinegar,sugar,tomato_ketchup,onion,green_chilli,garlic,capsicum,ajjinomotto,rice",neutral,3.0,like,4.0,Test
001786.jpg,Rice,vegan,indian,indian,mashed_potatoes_with_rice,home,"potatoes,tomatoes,olive_oil,rice,salt,pepper",neutral,3.0,neutral,3.0,Train
001787.jpg,Rice,vegetarian,indian,indian,south_indian_meals,home,"rice,dal,onions,tomato,sambar_powder,papadam,oil",healthy,4.0,neutral,3.0,Test
001795.jpg,Rice,vegetarian,indian,indian,egg_curry_and_rice,home,"rice,boiled_egg,oil,tumeric,coriander_powder,red_chilli_powder,ginger,garlic,tumeric,onion,tomato,salt",very_healthy,5.0,like,4.0,Train
001797.jpg,Rice,vegetarian,british,british,boiled_beef_with_rice,restaurant,"rice,sweet_potatoes,corn,beef,lettuce",healthy,4.0,neutral,3.0,Train
001802.jpg,Rice,vegetarian,thailand,thai,omlette_rice,home,"omlette,rice",healthy,4.0,neutral,3.0,Test
001804.jpg,Rice,non_vegetarian,mexican,mexican,rice_beans_with_stewed_eggs,home,"cooked_rice,water,eggs,tomato,red_pepper,onion,olive_oil,red_chilli,salt,garlic_powder",healthy,4.0,strongly_like,5.0,Train
001815.jpg,Rice,vegetarian,indian,indian,dal_makhni_rice,home,"lentis,chilli,basmati_rice,chopped_garlic,olive_oil,black_pepper,ginger_garlic_paste,butter,ghee",healthy,4.0,strongly_like,5.0,Train
001817.jpg,Chips,non_vegetarian,british,british,battered_cod_and_chips,south_oxhey_fish_and_chips,"cod,potato,oil,flour",unhealthy,2.0,like,4.0,Train
001818.jpg,Rice,vegetarian,indian,indian,lentils_and_rice,home,"yellow_lentil,salt,red_pepper_powder,cumin,rice,sunflower_oil",very_healthy,5.0,strongly_like,5.0,Train
001823.jpg,Rice,vegetarian,indian,indian,biryani,restaurant,"rice,water,salt,cumin,peas,ghee,carrot,french_beans,garlic,onion,ginder,turmeric,red_chilli,salt,garam_masala,biryani_masala",very_healthy,5.0,strongly_like,5.0,Train
001834.jpg,Chips,vegetarian,french,french,french_fries,green_pepper,"potato,salt_and_cooking_oil",unhealthy,2.0,like,4.0,Test
001844.jpg,Rice,non_vegetarian,chinese,chinese,chicken_schezwan_fried_rice,home,"schezwan,rice,chicken,onion,spices,salt,oil",healthy,4.0,neutral,3.0,Train
001852.jpg,Rice,vegetarian,indian,indian,rice_flour_crepes,home,"rice,water,coconut_milk,salt,oil",very_healthy,5.0,strongly_like,5.0,Train
001859.jpg,Rice,non_vegetarian,pakistani,pakistani,chicken_biriyani,restaurant,"chicken,rice,spices,oil,onion,tomato",neutral,3.0,like,4.0,Test
001864.jpg,Rice,non_vegetarian,chinese,chinese,chicken_fried_rice,restaurant,"rice,onion,chicken,spices,oil,carrot,beans",unhealthy,2.0,strongly_like,5.0,Train
001874.jpg,Rice,non_vegetarian,arab,arab,chicken_curry_and_rice,home,"chicken,tomato_puree,mushrooms,chickpeas,rice",neutral,3.0,strongly_like,5.0,Test
001875.jpg,Rice,vegetarian,indian,indian,rice,home,"rice,water,salt,cumin,peas,ghee",very_healthy,5.0,strongly_like,5.0,Train
001877.jpg,Chips,non_vegetarian,mexican_&_american,american_mexican,mexican_chicken_with_fries_and_salad,restaurant,"grilled_chicken_leg_and_breast,chilli_powder,cumin_seeds,paprika,oregano,garlic,onion_powder,cilantro,lime_juice,lettuce,onions,lemon,jalapenos,carrot,potatoes",healthy,4.0,like,4.0,Test
001883.jpg,Rice,vegetarian,indian,indian,biriyani,home,"rice,cauliflowerl_spice,curry_powder",healthy,4.0,neutral,3.0,Train
001887.jpg,Rice,non_vegetarian,indian,indian,rice_and_chicken_curry,home,"rice,chicken,coconut_milk,chilli,garlic_paste,curry_leaves,turmeric_powder",very_healthy,5.0,like,4.0,Train
001898.jpg,Chips,non_vegetarian,america,american,fried,restaurant,"chicken,potato",unhealthy,2.0,neutral,3.0,Test
001910.jpg,Rice,vegetarian,indian,indian,masala_rice_with_salad,home,"rice,mustard_seeds,cumin_seeds,tumeric_powder,coriander_powder,black_pepper_powder,curd,carrot,tomato,oil,salt",healthy,4.0,neutral,3.0,Test
001916.jpg,Rice,vegetarian,indian,indian,rice_with_red_kidney_beans,home,"rice,red_kidney_beans,salt,spices",healthy,4.0,like,4.0,Train
001919.jpg,Rice,non_vegetarian,european,european,"marinated_chicken_breast,fresh_salad_and_rice",restaurant,"chicken_breast,olive_oil,pepper,herbs,lemon,lemon_zest,cucumber,tomatoes,onion,iceberg_lettuce,salad_cream,rice,sriracha_sauce",healthy,4.0,like,4.0,Train
001923.jpg,Rice,non_vegetarian,indian,indian,mutton_korma,home,"meat,onion,curd,cream,wheat_flour,potatoes,spices,garlic,onion,rice,ginger_garlic_paste,",healthy,4.0,strongly_like,5.0,Train
001924.jpg,Chips,non_vegetarian,american,american,steak_&_fries,resturaunt,"steak,fries,mixed_salad",neutral,3.0,strongly_like,5.0,Train
001926.jpg,Rice,vegan,pakistani,pakistani,lentil_and_rice,home,"lentil,rice,salt,pepper",very_healthy,5.0,neutral,3.0,Train
001927.jpg,Rice,vegetarian,indian,indian,pilav_plate,home,"crispy_potatos,wheat_roti,cuccumber,carrot,",healthy,4.0,neutral,3.0,Train
001928.jpg,Chips,non_vegetarian,vietnamese,vietnamese,spring_roll,36_street_food,"pork,prawn,carrot,mushroom,lettuce",healthy,4.0,like,4.0,Train
001930.jpg,Rice,vegan,indian,indian,lemon_rice,home,"rice,mustard_seeds,cumin,turmeric,green_chilli,onion,lemon,salt,peanuts,water",neutral,3.0,like,4.0,Train
001933.jpg,Rice,vegetarian,lebanese,lebanese,mujadara,home,"olive_oil,yellow_onions,brown_lentils,rice,feta",neutral,3.0,strongly_like,5.0,Train
001934.jpg,Rice,non_vegetarian,chinese,chinese,stir-fried_beef_with_green_pepper_and_rice,chongqing_old_street,"rice,beef,green_pepper,onion,black_bean_paste,oil,etc",neutral,3.0,like,4.0,Train
001940.jpg,Rice,vegetarian,sri_lankan,srilankan,drumstick_curry_with_ground_rice,home,"drumstick,rice,vegetable_oil,red_lentils,curry_powder,ground_rice,water,tomato_paste",very_healthy,5.0,strongly_like,5.0,Train
001942.jpg,Rice,non_vegetarian,indian,indian,hyderabad_dum_biriyani,anjappar_restaurant,"rice,chicken,ginger,garlic,whole_spices,chillies,curd,mint,vegetable_oil",neutral,3.0,neutral,3.0,Train
001949.jpg,Rice,vegan,indian,indian,aubergine_curry,home,"red_lentils,onion,cherry_tomatoes,turmeric,aubergine,cumin_seeds,cardamom,garlic,coriander,rice",very_healthy,5.0,strongly_like,5.0,Test
001951.jpg,Rice,vegetarian,indian,indian,pegion_pea_curry_with_rice,home,"pigeon_pea,onion,tomato,ginger,garlic,olive_oil,cumin_seeds,parsley,rice",healthy,4.0,strongly_like,5.0,Train
001962.jpg,Chips,non_vegetarian,british,british,fish_and_chips,restaurant,"fish,chips，beans,",unhealthy,2.0,neutral,3.0,Test
001964.jpg,Rice,non_vegetarian,indian,indian,egg_curry_with_rice,home,"egg,yoghurt,tomato,onion,ginger,garlic,eggs,rice",healthy,4.0,strongly_like,5.0,Train
001967.jpg,Chips,non_vegetarian,american,american,beef_burger_and_fries,khf,"potato,beef,cheese,bun",very_unhealthy,1.0,like,4.0,Test
001970.jpg,Chips,non_vegetarian,italian,italian,burger,restaurant,"bread,fries,chicken",unhealthy,2.0,like,4.0,Train
001973.jpg,Rice,vegan,indian,indian,rice_with_ivy_guard_curry,home,"rice,ivy_guard,chilly_powder,tumeric_powder_and_sunflower_oil",healthy,4.0,neutral,3.0,Train
001974.jpg,Chips,non_vegetarian,american,american,grilled_maple_siracha_chicken_wings_with_chips,wngz,"chicken_wings,maple_siracha_sauce,oil,potato",neutral,3.0,strongly_like,5.0,Train
001985.jpg,Rice,non_vegetarian,spanish,spanish,paella,home,"short-grain_rice,chicken,rabbit,vegetables,green_beans,garrofons,saffron,paprika,runner_beans",healthy,4.0,strongly_like,5.0,Train
001996.jpg,Rice,non_vegetarian,panasian,panasian,chicken_curry_and_rice,bananatree,"chicken,peppers,broccoli,onions,pineapples,tomato_sauce",healthy,4.0,like,4.0,Train
002000.jpg,Rice,non_vegetarian,japanese,japanese,sushi,wasabi,"crab,salmon,prawn,cucmber,seaweed,avocado,rice,sesame_seeds",very_healthy,5.0,strongly_like,5.0,Train
002006.jpg,Rice,vegetarian,indian,indian,indian_thali,home,"rice,wheat_flour,oil,salt,cottage_cheese,tomatoes,fermented_batter,sugar_syrup,black_lentis,kidney_bins",neutral,3.0,strongly_like,5.0,Train
002008.jpg,Chips,non_vegetarian,english,english,burger,restaurant,"chips,bread,fried_chicken_fillet,cips,ketchup,lettuce,mayonaise",unhealthy,2.0,like,4.0,Train
002009.jpg,Rice,non_vegetarian,south_indian,south_indian,egg_fried_rice,home,"raw_eggs,oil,onion,tomato,casicum,spices,rice",healthy,4.0,like,4.0,Train
002012.jpg,Rice,vegetarian,thai,thai,rice_with_thai_curry,home,"rice,onion,tomato,coconut_milk,curry_paste,salt,broccoli,capsicum,carrot",healthy,4.0,neutral,3.0,Train
002016.jpg,Rice,vegetarian,indian,indian,"rice_and_flat_bread_with_pointed_gourd,potato,tempered_lentil_soup,and_salad",home,"rice,water,wheat_flour,salt,turmeric_powder,oil,pointed_gourd,potato,green_chilli,garlic,ginger,cumin,",healthy,4.0,like,4.0,Test
002018.jpg,Rice,non_vegetarian,indian,indian,ghee_rice_and_chicken,home,"rice,chicken,ghee,onion,oil,curd,spices",healthy,4.0,strongly_like,5.0,Train
002021.jpg,Chips,non_vegetarian,english,english,chicken_burger,home,"pasta,lettuce,chicken,cheese,potatoes",unhealthy,2.0,like,4.0,Test
002022.jpg,Rice,vegetarian,indian,indian,curd_rice_with_mushroom_dry,home,"rice,yogurt,mushroom,tomato,spices,cucumber",neutral,3.0,neutral,3.0,Train
002023.jpg,Rice,vegetarian,indian,indian,khichdi,home,"rice,green_gram_beans,oil,tumeric,green_chilli,curry_leaves,garlic,cumin_seeds,caraway_seeds,salt",healthy,4.0,like,4.0,Test
002027.jpg,Rice,vegetarian,indian,indian,poha,home,"poha,chillies,onion,warm_spices,salt",very_healthy,5.0,strongly_like,5.0,Train
002031.jpg,Rice,vegetarian,indian,indian,rice_and_lentil_curry,home,"rice,lentils,curry_sauce",healthy,4.0,strongly_like,5.0,Train
002032.jpg,Rice,non_vegetarian,turkish,turkish,chicken_doner_kebab,restaurant,"rice,tomato,chili,chicken,vinegar,salt,cumin,olive_oil,lemon_juice",neutral,3.0,like,4.0,Test
002042.jpg,Rice,vegetarian,indian,indian,gheerice,home,"rice,peas,cloves,cinnamon_stick,ghee",very_healthy,5.0,like,4.0,Test
002045.jpg,Rice,vegetarian,china,chinese,egg_fried_rice,home,"rice,eggs,water,sunflower_oil,light_soy_sause,salt",healthy,4.0,neutral,3.0,Train
002046.jpg,Rice,vegetarian,indian,indian,pulav,home,"rice,potato,tomato,onion,cauliflower,carrot,broccoli,spices",very_healthy,5.0,strongly_like,5.0,Train
002053.jpg,Rice,vegetarian,indian,indian,carrot_curry,home,"vegetable_oil,mustard_seeds,cumin_seeds,carrot,tomato,onion,ginger_and_garlic_paste,green_chilly,pepper,turmeric_powder,coriander_powder,garam_masala,salt",healthy,4.0,strongly_like,5.0,Train
002058.jpg,Rice,vegetarian,indian,indian,chickpeas_curry,home,"chickpeas,onions,tomatoes,cumin_seeds,coriander_powder,garam_masala,dried_mango_powder",healthy,4.0,like,4.0,Train
002070.jpg,Rice,non_vegetarian,arab,arab,kebab_and_rice_(with_curry),home,"rice,kebab,garlic_potato,courgette,spicy_marinade,mixed_spices",healthy,4.0,strongly_like,5.0,Train
002085.jpg,Rice,non_vegetarian,indian,indian,chicken_&_rice,home,"warm_spices,chicken,rice",healthy,4.0,like,4.0,Test
002087.jpg,Rice,vegetarian,indian,indian,poha_with_choco_cookie,home,"flattened_rice,onions,spices,herbs,lemon_juice,peanuts_and_cookie",very_healthy,5.0,strongly_like,5.0,Test
002093.jpg,Rice,non_vegetarian,mughali,mughali,chicken_biriyani,home,"rice,chicken,onion,tomato,ginger_garlic_paste,indian_spices,mint,sunflower_oil,turmeric_powder",healthy,4.0,strongly_like,5.0,Train
002101.jpg,Rice,non_vegetarian,indian,indian,rice_with_roasted_chicken_slice,home,"boiled_rice,chicken,salt,garlic,ginger,garam_masala,lemon,pepper_powder,coriander_powder,turmeric_powder",healthy,4.0,like,4.0,Test
002112.jpg,Rice,non_vegetarian,indo-chinese,indo_chinese,chilli_chicken_&_szechwan_fried_rice,restaurant,"chilli,chicken,spices,capsicum,onion,rice",neutral,3.0,strongly_like,5.0,Train
002117.jpg,Rice,non_vegetarian,spanish,spanish,paella,home,"chicken,chorizo,prawns,rice,onion,garlic,saffron,paprika,chicken_broth,white_wine,tomato,bell_pepper,peas,lemon",neutral,3.0,strongly_like,5.0,Train
002127.jpg,Rice,non_vegetarian,chinese,chinese,egg_fried_rice,home,"rice,carrot,green_peas,beans,onion,garlic,cilantro,salt,black_pepper,soya_sauce,egg",very_healthy,5.0,strongly_like,5.0,Train
002128.jpg,Rice,vegetarian,indian,indian,mushroom_veg_rice,home,"mushroom,vegetables,rice,pepper",very_healthy,5.0,dislike,2.0,Train
002129.jpg,Rice,vegan,indian,indian,khichdi,home,"rice,chilli_powder,turmeric_powder,tomato,potato,cumin_seeds,garlic,salt",healthy,4.0,strongly_like,5.0,Train
002130.jpg,Chips,non_vegetarian,american,american,philly_cheese_stack,mcdonalds,"beef,cheese,onion,pickles,bun,fries",very_unhealthy,1.0,neutral,3.0,Test
002136.jpg,Rice,non_vegetarian,indian,indian,fish_biriyani,home,"garam_masala,chili_powder,turmeric,curry_powder,star_anise,cardamon,cloves,cinnamon_stick,oil,fish,water,rice,tomato,onion,yogurt,",unhealthy,2.0,neutral,3.0,Train
002138.jpg,Rice,vegetarian,indian,indian,tomato_rice,home,"tomato,bay_leaves,clove,mustard_seeds,cumin_seed,chana_daal,ginger_garlic_paste,onions,salt,chilli_powder,sunflower_oil",healthy,4.0,strongly_like,5.0,Train
002139.jpg,Rice,vegetarian,south_indian,south_indian,tomato_rice,home,"vegetable_oil,cooked_rice,mustard_seeds,cumin_seeds,tomato,onion,ginger_and_garlic_paste,green_chilly,pepper_powder,turmeric_powder,coriander_powder,garam_masala,salt",healthy,4.0,like,4.0,Train
002142.jpg,Rice,vegetarian,indian,indian,rice_&_lentils,home,"rice,lentils,potatoes,cumin_seeds",very_healthy,5.0,strongly_like,5.0,Train
002148.jpg,Rice,non_vegetarian,indian,indian,"rice,chicken_drumstick_and_salad",home,"rice,chicken_drumstick,masala_powder,vegetable_oil,herbs,spices,onion,cucumber,lettuce,carrot",healthy,4.0,strongly_like,5.0,Test
